"","time","MR_mean_summ","MR_sd_summ","maladaptation_time"
"1064",1064,0.335456015049423,0.283507212199399,1
"1065",1065,0.325168714593861,0.275124791028765,1
"1066",1066,0.317316238583943,0.276389477768869,1
"1067",1067,0.308962170837763,0.274328856211974,0
"1068",1068,0.371995642637402,0.298172718007474,0
"1069",1069,0.350087954813601,0.276281460345487,1
"1070",1070,0.357487357244758,0.267785906576771,1
"1071",1071,0.326265136889214,0.260793148234271,1
"1072",1072,0.308765109161494,0.261548706596028,1
"1073",1073,0.320282716788233,0.264449281082692,1
"1074",1074,0.309242317958193,0.265369103113176,1
"1075",1075,0.339963902682927,0.276795840386891,1
"1076",1076,0.278423655161948,0.265188509828802,0
"1077",1077,0.262680902776303,0.255487673805516,0
"1078",1078,0.306851089392626,0.281620598467039,0
"1079",1079,0.285316229058157,0.26058584388034,1
"1080",1080,0.295108561018749,0.277376054940515,0
"1081",1081,0.264248498094881,0.262320583496373,0
"1082",1082,0.267231010044087,0.257369201981468,1
"1083",1083,0.253476282137829,0.263218228263305,0
"1084",1084,0.239603198962793,0.245488058165938,1
"1085",1085,0.232507654030904,0.241385637763642,1
"1086",1086,0.238267505009116,0.245972563958718,1
"1087",1087,0.2360337341923,0.243379801058155,1
"1088",1088,0.237322210034944,0.242525776716766,0
"1089",1089,0.245791294689403,0.240168158693697,1
"1090",1090,0.270302694925184,0.245922072462441,1
"1091",1091,0.253959751528046,0.239557544826853,1
"1092",1092,0.222721936817912,0.232196074731031,1
"1093",1093,0.21393588138306,0.227530294130933,1
"1094",1094,0.211301026576276,0.22735800603497,1
"1095",1095,0.225972240146788,0.231751314556246,1
"1096",1096,0.215759014132817,0.228153198481671,1
"1097",1097,0.217642406381116,0.227088164011861,1
"1098",1098,0.208386542769659,0.226499752119244,0
"1099",1099,0.205477844107953,0.220515038205709,0
"1100",1100,0.203610534992887,0.220988804446609,1
"1101",1101,0.201841102283861,0.217446432268766,1
"1102",1102,0.226241063062871,0.22627732482283,1
"1103",1103,0.19729322597888,0.212757772333881,1
"1104",1104,0.185088029787143,0.212220841151377,1
"1105",1105,0.171334652496779,0.20737549184602,1
"1106",1106,0.162579531890511,0.203932920857916,0
"1107",1107,0.167625443718802,0.203377705876912,1
"1108",1108,0.200111926985096,0.229750627413349,1
"1109",1109,0.188886301869836,0.215810448781592,1
"1110",1110,0.174761135704632,0.205360100446046,0
"1111",1111,0.168915403227172,0.200616557208653,1
"1112",1112,0.155309240265152,0.192606226825796,0
"1113",1113,0.149276591177333,0.189121055727014,1
"1114",1114,0.142950368390857,0.185080614295762,1
"1115",1115,0.173624417737688,0.208608427832196,0
"1116",1116,0.16342970708501,0.201689534352888,0
"1117",1117,0.164594381795793,0.199768678252654,1
"1118",1118,0.140468200104725,0.183004193103374,1
"1119",1119,0.147164244943278,0.185706772659503,1
"1120",1120,0.133645843196809,0.180088628123546,0
"1121",1121,0.137725465695082,0.181763847970072,1
"1122",1122,0.139457662678813,0.179628229726495,1
"1123",1123,0.159226845570059,0.201540826771867,0
"1124",1124,0.143883738859044,0.189760399095426,1
"1125",1125,0.135353343626221,0.183790519845621,1
"1126",1126,0.142617790484459,0.187202321134638,0
"1127",1127,0.134154085934161,0.181641197338328,0
"1128",1128,0.125325423205504,0.1727552129812,0
"1129",1129,0.126864437343524,0.172408273852002,1
"1130",1130,0.130992620490269,0.176209501844138,0
"1131",1131,0.131403820997544,0.173676783810967,1
"1132",1132,0.162680311457964,0.19859453688171,1
"1133",1133,0.137485608643611,0.183816455893568,1
"1134",1134,0.145694863233162,0.186189333609867,1
"1135",1135,0.14082486945001,0.190489274680577,0
"1136",1136,0.134022938262556,0.174456748202236,1
"1137",1137,0.12902251006119,0.169539635156535,0
"1138",1138,0.1250264141871,0.167903408783667,1
"1139",1139,0.11275567341172,0.158954923612302,1
"1140",1140,0.119037209616746,0.163317151038683,1
"1141",1141,0.13280115749991,0.168883491789954,1
"1142",1142,0.121259383798208,0.162676731889292,0
"1143",1143,0.124075447310441,0.174685948792521,1
"1144",1144,0.116111311378391,0.162895221093328,1
"1145",1145,0.125017405287976,0.168977012064234,1
"1146",1146,0.117453494809671,0.162051961807832,1
"1147",1147,0.111652027661757,0.156368292270366,0
"1148",1148,0.108436114285275,0.153691033209837,1
"1149",1149,0.106576119281617,0.150838704713027,1
"1150",1150,0.148396277919985,0.187686140280993,1
"1151",1151,0.131312085734121,0.170045027099879,1
"1152",1152,0.10972959644041,0.154226185123443,0
"1153",1153,0.120992527863449,0.161045983262817,0
"1154",1154,0.111389787273397,0.154440115925011,1
"1155",1155,0.112971637728241,0.153997531273924,1
"1156",1156,0.109729991100157,0.155101866302584,1
"1157",1157,0.0979073270431444,0.143658761211797,0
"1158",1158,0.112331505348534,0.15590491747263,1
"1159",1159,0.103449908931492,0.147101221847317,1
"1160",1160,0.106296290302529,0.152854145992197,1
